id,commentaire,humeur
1137,"Aujourd'hui, j'ai la plus grande admiration pour la nature, pour les animaux et pour le sol. Mais j'suis pas sûr qu'elle soit vraiment la même que celle que j'te donne. C'est pour ça que",Paisible
1138,"Aujourd'hui, j'ai un peu de mal à croire que tu aies pu être aussi bon pour moi. Je sais que c'est dur pour toi, mais tu dois faire quelque chose. Tu peux faire ce que je te dis. Et",Heureux
1139,"Aujourd'hui, j'ai l'impression que ce que je fais est bien. Je suis un homme de parole, et je vais le faire. J'aurais pu être un héros. Mais j'suis un idiot. Et je suis pas",Stressé
1140,"Aujourd'hui, j'ai une femme qui m'aime, et je suis très heureux. Je suis vraiment heureux... parce que je n'en ai pas envie. Et je ne peux pas dire que ça me soit égal. Mais si tu",Heureux
1141,"Aujourd'hui, j'ai le temps d'aller à la maison. Je ne sais pas si tu peux y aller. Mais je dois aller à l'école. Il y a des gens qui ont besoin de moi. Tu as dit que",Frustré
1142,"Aujourd'hui, j'ai l'impression que c'est l'""affaire des deux hommes"". C'était le moment où j""ai réalisé que j... je n'avais pas le choix. Je ne pouvais pas laisser mon père se",Neutre
1143,"Aujourd'hui, j'ai eu la chance d'avoir une amie qui a eu un accident de voiture. Et elle m'a dit que j avais été heurté par un camion. Je suis sorti avec elle. Elle a dit qu'elle",Neutre
1144,"Aujourd'hui, j'ai l'impression d'être dans un de ces endroits où l'"" homme "" est un objet d'"" esprit "" et où il est possible de se connecter. J'aimerais que vous vous souveniez de ce",Paisible
1145,"Aujourd'hui, j'ai une nouvelle mission pour vous. Le Dr Heller est le chef de la mission. J'aimerais que vous l'arrêtiez. Il a un nouveau nom? Il s'appelle Peter Bishop. Je suis un",Relaxé
1146,"Aujourd'hui, j'ai un peu perdu de vue le passé. Je ne sais pas si je peux continuer. J'étais dans la police. Et je ne l'aurais pas fait sans vous. Mais j'suis en train de perdre",Heureux
1147,"Aujourd'hui, j'ai un petit ami, un certain John, et je suis très heureux de l'avoir. J'espère que tu as un bon ami. Il est dans la marine, à l'""Enterprise"". Je suis",Motivé
1148,"Aujourd'hui, j'ai des gens à nourrir, à faire des travaux, des achats. C'est à vous de m'aider à les nourrir. Et vous, vous avez des enfants. Je ne veux pas que vous soyez seule.",Motivé
1149,"Aujourd'hui, j'ai un travail à faire. Je vais vous donner un coup de main. Vous êtes une bonne cuisinière. C'est pas la peine de vous en faire pour ça. Et c'était pas moi qui l'avais",Enervé
1150,"Aujourd'hui, j'ai une autre vie. Je ne veux pas que tu sois en colère contre moi. Tu es un homme bon, et je te respecte. Mais je ne peux pas te laisser partir, car tu as peur. Si je",Enervé
1151,"Aujourd'hui, j'ai la possibilité de vivre dans le monde de la musique, mais je ne suis pas sûr de pouvoir vivre avec. Je ne pense pas que je puisse vivre ici. Et je pense que c'est un endroit merveilleux pour",Stressé
1152,"Aujourd'hui, j'ai le sentiment que la situation est plus compliquée. Vous avez une femme, une famille, et vous ne pouvez pas vous occuper de vos enfants. Si vous voulez, je peux vous aider. Je ne peux pas prendre soin",Paisible
1153,"Aujourd'hui, j'ai une maison, une voiture, un bateau, des enfants. Je ne sais pas, je n'y peux rien. J'aimerais pouvoir m'en aller. Et si je te disais que je t'aime",Fatigué
1154,"Aujourd'hui, j'ai un nouveau travail. J'adore les films d'horreur. Tu peux les voir avec ton nouveau film. Et ça m'a l'air super, mais c'est un film qui a besoin d'""",Stressé
1155,"Aujourd'hui, j'ai l'impression que c'est un peu trop. On a tous les deux besoin d'un peu d'""amour"" pour s'amuser. Je ne suis pas comme les autres, mais je sais ce que",Content
1156,"Aujourd'hui, j'ai un fils, il est médecin. J'aimerais qu'il soit un peu plus quun enfant. Il a eu un accident de voiture, et il a besoin d'un traitement. Vous avez vu comment il",Neutre
1157,"Aujourd'hui, j'ai la chance de pouvoir vous dire que vous êtes un homme très intelligent, et très beau, qui a beaucoup d'imagination et de bon sens, mais qui est aussi très sensible à la vie, très bon, aussi",Stressé
1158,"Aujourd'hui, j'ai un nouveau client. J'aimerais bien que tu me laisses faire. Je vais te donner une autre chance. C'est pas moi qui ai fait ça, c'était un accident. Mais c""est mon",Relaxé
1159,"Aujourd'hui, j'ai l'impression que je vais devoir faire face à la mort. Je me suis réveillé, je me sens... Je ne sais pas comment, mais je ne peux pas me retenir. J'étais tellement... J-",Fatigué
1160,"Aujourd'hui, j'ai été le plus grand fan de la série. Je suis très fier de toi, mon ami. J'espère que tu vas te faire un nom. Il n'y a rien de plus beau qu'une femme",Frustré
1161,"Aujourd'hui, j'ai été dans les meilleurs services. Et si vous aviez un autre boulot? C'est une belle opportunité, non? On pourrait se faire une fortune. Vous avez un petit ami? Je suis une amie de la femme",Paisible
1162,"Aujourd'hui, j'ai un peu perdu la tête, je n'en ai plus le droit. Je ne suis pas un homme ordinaire, mais je suis un grand homme. Vous avez raison, vous êtes un bon soldat. J'espère",Motivé
1163,"Aujourd'hui, j'ai le sentiment qu'on a affaire à un fou. Je suis un homme qui a perdu sa femme. Elle est morte il y a trois ans. J'ignore si elle est encore en vie. Mais je sais",Frustré
1164,"Aujourd'hui, j'ai le sentiment que les hommes qui ne sont pas des hommes, et qui sont des êtres, sont en réalité des choses. Je n'y comprends rien. Mais je ne vois pas comment ils ont pu se tromper.",Content
1165,"Aujourd'hui, j'ai une idée. Je suis un peu rouillé. Vous avez l'air d'être un homme très intelligent. Mais vous n'êtes pas un bon père. Il y a beaucoup de choses que je ne comprends",Paisible
1166,"Aujourd'hui, j'ai eu un problème avec ma mère. Elle est morte en me laissant une lettre. J'avais besoin de son adresse. Je suis allé à l'hôpital, et j'me suis retrouvé avec une femme, qui",Content
1167,"Aujourd'hui, j'ai l'impression de me réveiller dans un endroit où j'me suis fait tabasser. Je me suis réveillé dans une maison de retraite. J'étais à une réunion de parents d'élèves. Et ils m",Heureux
1168,"Aujourd'hui, j'ai l'impression de m'être trompé sur toi. Tu es très belle, mais je suis vraiment désolé. Je t'aime, ma chérie, je t 'aime. Mais je ne peux pas faire ça,",Stressé
1169,"Aujourd'hui, j'ai une nouvelle mission pour toi. Je t'emmène à l'hôpital, d'accord? Je ne sais pas, je ne peux pas te laisser là. On peut se faire un petit câlin? On se",Neutre
1170,"Aujourd'hui, j'ai une famille. Je peux pas faire ça, tu comprends? Je ne peux plus vivre comme ça. J'en ai marre de tout ça! J'veux pas vivre dans la rue. On peut pas se cacher",Paisible
1171,"Aujourd'hui, j'ai une idée pour la nouvelle maison. Elle est à toi, et elle est pour toi. Je ne peux pas, mais je suis sûr qu'elle sera magnifique. Tu as toujours été un bon père. C'",Motivé
1172,"Aujourd'hui, j'ai une question à vous poser. Vous avez des nouvelles de l'enfant? J'en ai eu la confirmation, mais... je ne sais pas si vous savez où il est. Je suis sûre qu'il est",Heureux
1173,"Aujourd'hui, j'ai une question. Tu as déjà eu affaire à des tueurs en série? C'est pas un jeu, tu as des amis. Je vais te dire, c'était une mauvaise idée. J'étais un bon",Enervé
1174,"Aujourd'hui, j'ai une nouvelle vie, une famille, un travail. Et je me sens en sécurité avec vous. C'est une chose que j'veux pas que tu meures. Tu sais, je sais que c'était",Heureux
1175,"Aujourd'hui, j'ai une famille à nourrir. Je veux qu'on s'occupe de moi. Il y a des choses que tu dois savoir. Tu dois le savoir aussi. Et je dois aussi savoir ce que je ressens. Si",Enervé
1176,"Aujourd'hui, j'ai un fils, et je suis en train de le marier. C'est une bonne chose, hein? Il n'a pas l'air très bien, ce garçon. Il est plutôt mignon, nick.",Content
1177,"Aujourd'hui, j'ai un problème avec la façon dont on me traite. J'étais à l'hôpital à la fin de l'""Examen"" et j'me suis réveillée. On a dû me mettre dans un fauteuil roulant.",Paisible
1178,"Aujourd'hui, j'ai le sentiment que j'suis pas un bon gars. Je suis pas si mauvais que ça. On est en train de s'engueuler. J'sais pas, c'est pas le moment.",Frustré
1179,"Aujourd'hui, j'ai la chance d'avoir une fille, qui est une personne très spéciale. Mais, je ne peux pas me permettre de la perdre. Elle a été adoptée par une famille de militaires. J'aimerais vous présenter ma",Stressé
1180,"Aujourd'hui, j'ai l'impression d'être dans un film d'_Atala_. Je suis allé à l'_Illustration_ pour y lire le récit de mon voyage en Orient. J'y ai rencontré des gens",Stressé
1181,"Aujourd'hui, j'ai l'impression d'être un vrai salaud. Je n'aime pas qu'on me traite comme ça. On m'a dit que tu étais très belle. Tu ne peux pas me traiter comme tu le",Neutre
1182,"Aujourd'hui, j'ai le droit de prendre un verre, et je vais prendre le tien. Je ne vais pas boire avec toi. J'aime bien boire. Tu es vraiment belle, tu sais? Tu veux que je te donne un",Fatigué
1183,"Aujourd'hui, j'ai une idée. Je peux pas faire ça, je suis en plein milieu de l'action. C'est une bonne idée, mais je dois te parler. Tu peux me parler, s'il te plaît?",Relaxé
1184,"Aujourd'hui, j'ai eu l'impression de ne plus avoir le droit de parler à mes amis. Je ne suis plus le même homme. On dirait que je vais être renvoyé de l'""Eldorado"". Il est parti, je",Frustré
1185,"Aujourd'hui, j'ai des amis, des gens qui sont des fans de la série. Je suis sûr que vous êtes aussi fan de ""Babylon 5"". Vous savez, la plupart des épisodes ont été tournés avec un budget de 3",Content
1186,"Aujourd'hui, j'ai des nouvelles de la police. On a trouvé une arme dans le coffre. Je ne sais pas comment, mais elle est dans la voiture. Il y a eu un accident, et on a été obligés de vous emmener",Motivé
1187,"Aujourd'hui, j'ai une question à te poser. C'est le jour de l'école. Tu veux dire, le mois de juillet? Il y a des mois que je ne lirai plus. Je n'en ai pas",Fatigué
1188,"Aujourd'hui, j'ai une femme et des enfants. Je suis une mère, je suis heureuse, et je ne peux pas m'empêcher de penser à la façon dont je me suis comportée avec ma fille. Et je pense à ce",Content
1189,"Aujourd'hui, j'ai une petite amie, et je vais aller voir un film avec elle. Tu veux aller faire un tour? J'adorerais aller dans un club. Je pourrais venir te voir, mais j'suis pas d'",Content
1190,"Aujourd'hui, j'ai l'impression de ne plus rien avoir à me reprocher. Tu es en train de me dire que tu es un homme? Et je ne sais pas quoi faire de toi. Je ne suis pas un bon avocat.",Paisible
1191,"Aujourd'hui, j'ai la chance de rencontrer des gens qui sont vraiment gentils et qui n'ont pas besoin de moi. Je suis désolé, je ne savais pas que tu étais là. J'avais un truc à te dire, et",Heureux
1192,"Aujourd'hui, j'ai l'impression que le monde est en train de sombrer. Je suis en retard pour la messe. Il faut que je retourne à l'_Orfeo_ avec mon père. On va aller à la _R",Frustré
1193,"Aujourd'hui, j'ai une femme et un enfant. Je n'avais jamais été dans la même pièce. On est tous des gens différents. J'aime bien les hommes. Tu as déjà vu un homme? Je suis une petite fille",Heureux
1194,"Aujourd'hui, j'ai été très occupé, et je ne peux pas vous dire ce que je veux faire. Je veux juste vous demander, si vous voulez que j'me lève tôt demain, ce soir, je vous en prie. Vous",Stressé
1195,"Aujourd'hui, j'ai des doutes sur la véracité de l'histoire. Je sais qu'il y a un tueur en série. Et il est très dangereux. Mais je peux vous assurer que vous n'avez aucune idée de ce qui",Frustré
1196,"Aujourd'hui, j'ai eu un enfant, mais j'me suis remarié. Il est parti avec une femme qui s'appelle Maria. Et puis, il a eu une fille. Maria, ça fait longtemps. Je suis très triste",Motivé
1197,"Aujourd'hui, j'ai des choses à faire. Tu veux que je te dise un truc? Je veux juste te dire que... je ne peux pas. Je ne sais pas, je me sens mal. C'est juste que j...",Neutre
1198,"Aujourd'hui, j'ai eu le plaisir de voir l'empereur Napoléon se rendre au Champ-de-Mars. Je ne sais si c'est là le plus grand honneur que je lui ait jamais fait, mais il m'a paru",Relaxé
1199,"Aujourd'hui, j'ai une idée. Tu peux m'en dire plus sur le film? C'est une histoire de fantômes, non? J'espère que tu ne vas pas t'ennuyer à mourir. Joue-la cool",Motivé
1200,"Aujourd'hui, j'ai des doutes sur le fait que les vampires aient été créés par des vampires. Je veux que tu me dises si tu as été capable de les tuer. Il y a un autre moyen de faire ça. On a",Fatigué
1201,"Aujourd'hui, j'ai une autre proposition pour toi. Tu es une femme, une fille. J'aimerais que tu sois ma femme. Mais tu n'es pas ma fille! Je suis ta fille, et je ne peux pas te",Fatigué
1202,"Aujourd'hui, j'ai une petite amie, mais je ne sais pas si elle est heureuse. J'espère qu'elle ne se drogue pas. C'est le genre de fille qui a une vie sexuelle. Elle ne peut pas être",Frustré
1203,"Aujourd'hui, j'ai une petite amie, et elle est très jolie. Elle est jolie, mais elle ne peut pas m'aimer. Je ne veux pas qu'elle soit jalouse. C'est une très bonne amie. Tu es",Relaxé
1204,"Aujourd'hui, j'ai une femme, et je suis marié. Mais il est toujours en colère. J'aurais dû le voir quand il était en prison. Tu peux me dire où il se trouve? Il a dit qu'il était",Enervé
1205,"Aujourd'hui, j'ai une maison à moi, mais je ne peux pas vivre avec toi. Et si je pouvais, je pourrais t'emmener loin d'ici. Je ne te laisserai pas partir. Tu es si égoïste et si cruel",Frustré
1206,"Aujourd'hui, j'ai une petite amie qui a été tuée dans un accident de voiture. Elle a un cancer du sein. On ne peut pas la laisser mourir. Je suis sûre qu'elle va bien. Mais elle a toujours été une",Neutre
1207,"Aujourd'hui, j'ai un ami qui est en train de faire des recherches sur les armes bactériologiques et biologiques. Il a trouvé un truc qui pourrait nous aider. Les bactéries de la bactérie de l'hépatite B. Et c'est",Neutre
1208,"Aujourd'hui, j'ai une vie. Je sais, c'est une belle journée, mais... Je suis si heureuse que vous soyez là. C'était une journée très agréable. Vous avez fait un bon voyage? J'aurais aimé",Stressé
1209,"Aujourd'hui, j'ai des doutes sur la sincérité de mon père. Il ne m'a jamais pardonné de lui avoir donné une raison de m'""oublier"". Je ne sais pas ce qui l'aurait fait croire. Je n'en",Fatigué
1210,"Aujourd'hui, j'ai vu un film de gangsters, et je me suis dit que jonsi était un bon film. C'est un gros film, pas un super film... mais je ne suis pas sûr que ce soit un",Fatigué
