id,commentaire,humeur
1256,"Aujourd'hui, j'ai des amis qui me disent: ""Je suis un vrai con, et je vais te tuer"". C'est vrai que je suis con? Oui, mais tu es con. Tu es un con et tu vas me",Stressé
1257,"Aujourd'hui, j'ai fait un tour dans les Alpes et j'me suis fait une idée de ce que j'veux faire de ma vie. J'vais me faire une nana. C'est pas ce qu'on va faire",Heureux
1258,"Aujourd'hui, j'ai un peu de mal à croire que les hommes puissent se tromper en se trompant eux-mêmes, et que ce ne soit pas une erreur. Ils se trompent eux aussi, car ils ne peuvent se faire illusion sur",Heureux
1259,"Aujourd'hui, j'ai des doutes, je ne sais pas pourquoi. Je suis en train de me dire que j'suis pas un homme à femmes. J'peux pas m'y habituer. Alors, qu'est-",Motivé
1260,"Aujourd'hui, j'ai une question à te poser. J'avais un ami qui travaillait à l'université. Je lègue une partie de ma fortune à un homme qui, à mon tour, a le droit de te faire une offre",Fatigué
1261,"Aujourd'hui, j'ai des projets pour la ville, pour l'école et pour le collège. Tu vas devoir aller à l'""American School"". Je ne veux pas de cette école. Je veux être indépendante. J'aime être à",Heureux
1262,"Aujourd'hui, j'ai un peu de mal à me faire à l'idée que je pourrais me tromper. Je ne sais pas si je vais me retrouver dans une situation où je ne peux pas m'empêcher de penser à quelque chose de",Heureux
1263,"Aujourd'hui, j'ai le sentiment que j 'ai perdu mon âme. Et je ne veux plus jamais être seul. Je ne peux plus être avec toi, ni avec personne d'autre. Tu es une personne très spéciale. Si tu",Heureux
1264,"Aujourd'hui, j'ai un nouveau client. Tu peux me faire confiance, mais tu dois me promettre que tu ne me diras rien. Je vais te dire ce que je vais faire. J'aurai besoin de quelqu'un qui sache où",Content
1265,"Aujourd'hui, j'ai le sentiment que la société doit être une société de plus en plus organisée. J'espère que les gens pourront trouver un moyen de se réunir et d'échanger des idées. Les gens peuvent se rassembler, mais ils",Content
1266,"Aujourd'hui, j'ai un ami qui travaille au centre de recherche de l'université de Toronto. Il travaille sur un programme de recherches sur la vie extraterrestre. J'aimerais que vous m'écoutiez. Je ne peux pas faire",Enervé
1267,"Aujourd'hui, j'ai un ami qui est en train de mourir. Il a dit que c'était pour la vie. C'est un peu tard pour ça, mais il va bien. Et tu es la seule à qui je peux",Neutre
1268,"Aujourd'hui, j'ai le sentiment que je ne suis pas le seul à être à l'origine de la création de ce nouveau mouvement. Je ne peux pas m'empêcher de penser que ce mouvement a été créé par des jeunes qui ont",Content
1269,"Aujourd'hui, j'ai une maison à faire tourner. J'en ai fait une, je ne sais pas comment... Tu as une vie sociale, tu sais. Je ne veux pas me faire de souci. Tu sais que je suis un",Relaxé
1270,"Aujourd'hui, j'ai un autre problème, et je suis fatigué. Je suis fatiguée, mais je me sens plus forte. Tu n'es pas en train de me dire que tu es fatiguée? Non, je veux dire, c'",Motivé
1271,"Aujourd'hui, j'ai un nouveau job et j'me sens bien. J'vais t'faire un chèque de la maison. Tu as besoin d'un coup de main, mec. Je veux que tu viennes me voir.",Relaxé
1272,"Aujourd'hui, j'ai un peu de mal à me lever, mais je vais bien. Je vous souhaite le meilleur. Vous êtes un bon père, un homme bien, et vous avez toujours fait ce que vous vouliez. Il y a longtemps",Heureux
1273,"Aujourd'hui, j'ai une fille. Elle est venue me voir. Je l'aime, mais elle ne veut pas que je lise. Vous avez vu ce que vous avez fait à mon fils? Je ne sais pas, je ne",Fatigué
1274,"Aujourd'hui, j'ai une fille, et elle est morte. Je ne peux pas la laisser mourir. Elle est venue ici, mais elle ne voulait pas. Il n'y a pas de raison de l'avoir fait. J'",Content
1275,"Aujourd'hui, j'ai l'impression que tu es toujours à la recherche de quelqu'un qui a besoin d'aide. Tu sais, je sais que je suis un peu... Tu as besoin de quelque chose, et tu le fais",Frustré
1276,"Aujourd'hui, j'ai vu le monde et les gens de cette époque, et je suis fier de mon travail. J'espère que vous ne me prenez pas pour un fou. Vous n'avez pas à me prendre pour une folle.",Motivé
1277,"Aujourd'hui, j'ai des problèmes avec mon mari. Il n'est pas au courant, mais je ne veux pas qu'il le sache. Je ne peux pas laisser passer ça. Tu es la seule qui puisse faire ça pour moi",Motivé
1278,"Aujourd'hui, j'ai un peu de mal à m'en remettre. Tu ne veux pas que je vienne avec toi? J'y vais, mais tu ne peux pas venir avec moi. Je n'arrive pas à croire que tu",Paisible
1279,"Aujourd'hui, j'ai un autre projet. Le premier est de faire un nouveau jeu vidéo. Je ne veux pas que tu sois déçue, mais tu devrais peut-être le faire. Tu as toujours été un bon joueur, et tu as",Enervé
1280,"Aujourd'hui, j'ai l'impression que vous êtes un homme très occupé. Je n'aime pas l'_ego_ de la vie. Il est difficile de trouver un mot qui fasse plaisir à un être humain. J'en",Enervé
1281,"Aujourd'hui, j'ai une autre famille. Elle a une fille qui s'appelle Margo. Et elle a un fils qui a des problèmes. Je ne sais pas, mais je ne veux pas qu'elle ait de problèmes, d",Content
1282,"Aujourd'hui, j'ai le droit de prendre des décisions qui n'ont pas été prises par la majorité de mes collègues. Je sais que vous êtes un homme très occupé, mais j-je peux vous demander de faire quelque chose pour moi",Relaxé
1283,"Aujourd'hui, j'ai des amis qui me font la cour, et qui m'aident à faire des dettes. Ils sont tous très riches, mais je n'aime pas qu'on me traite de la sorte. Je ne suis",Enervé
1284,"Aujourd'hui, j'ai toujours eu une opinion sur les choses de la vie. Je pense qu'il y a un lien entre la nature et la mort. La nature, c'est la science, et l'homme, la médecine",Fatigué
1285,"Aujourd'hui, j'ai un nouveau boulot. J'avais un emploi du temps chargé. Tu as une nouvelle voiture? Je me suis arrêté à la station-service, pour acheter des vêtements. Et je me souviens avoir pensé à ça.",Paisible
1286,"Aujourd'hui, j'ai toujours eu un faible pour les femmes. Mais je pense qu'il y a des choses que je ne peux pas expliquer. Je pense que la plupart des femmes sont comme ça. Et si je me suis trompée,",Frustré
1287,"Aujourd'hui, j'ai la chance de pouvoir te dire adieu, à toi, et à ta famille. Tu ne me quitteras jamais, n'est-ce pas? Tu n 'es plus là, tu es mort. Je suis",Enervé
1288,"Aujourd'hui, j'ai vu des gens qui avaient été tués par des terroristes. Je ne veux pas les voir morts. Tu as fait de la prison? Tu veux que je les tue? Si tu veux tuer quelqu'un, tue-",Relaxé
1289,"Aujourd'hui, j'ai une famille, et je veux qu'on se voie. Tu es mon fils, maintenant. Je veux que tu saches que je suis là pour toi. J'en ai marre de ce que j""ai fait",Heureux
1290,"Aujourd'hui, j'ai une petite amie, et j'me sens mal à l'aise de parler de ça. Je suis pas d'accord avec ça, mais je pense que c'est la bonne chose à faire. Tu ne",Neutre
1291,"Aujourd'hui, j'ai eu des doutes sur la véracité de cette histoire. Et je suis sûr que vous ne pouvez pas vous imaginer le nombre de gens qui se sont fait passer pour vous. Je ne suis pas sûr qu'il y ait",Neutre
1292,"Aujourd'hui, j'ai une grande confiance en toi. Je n'en ai pas besoin, je te le jure. Mais je ne veux pas que tu sois déçu. Tu as fait de moi un homme meilleur que moi. J'avais",Enervé
1293,"Aujourd'hui, j'ai un autre fils. J'espère que vous ne vous inquiétez pas pour lui. Je ne me suis pas souciée de lui depuis le début. Vous ne l'avez jamais vu, mais il était comme ça.",Enervé
1294,"Aujourd'hui, j'ai le droit de garder le silence, mais je ne veux pas de votre aide. Vous avez été très gentil avec moi. Mais je suis sûr que vous avez apprécié ma gentillesse. Je n'étais pas très bon pour",Paisible
1295,"Aujourd'hui, j'ai vu des choses que je n'aurais jamais cru. Je ne veux pas que ça change. Ce que j'veux dire c'est que tu n'veu pas être un homme, et je ne peux pas",Neutre
1296,"Aujourd'hui, j'ai une autre mission, celle de m'occuper des femmes. J'espère que tu n'as pas oublié ce que j'te disais. Je suis un peu plus vieille que toi. Et j'suis pas",Content
1297,"Aujourd'hui, j'ai des amis qui ne sont pas là pour moi. Et je ne peux pas les laisser m'en vouloir. Je ne suis pas si bon pour eux. Tu ne devrais pas te mêler de mes affaires. Si tu",Motivé
1298,"Aujourd'hui, j'ai l'impression de me réveiller en moi-même. J'espère que ça ne te dérange pas que je sois venue te chercher. Tu n'as pas à être ici. Je suis là pour te protéger,",Frustré
1299,"Aujourd'hui, j'ai une nouvelle vie. Je suis en train de me faire un nouvel ami. J'espère que vous vous amuserez, parce que... j'veux pas que ça se sache. Tu sais, je sais pas si",Stressé
1300,"Aujourd'hui, j'ai le sentiment qu'il n'y a pas de place pour moi dans ce monde. Je suis un homme de parole, mais j'me sens un peu seul. Et j'veux pas être un saint.",Stressé
1301,"Aujourd'hui, j'ai un peu de mal à le croire. Je me demande si j'suis vraiment en vie. Tu sais, il y a un truc qui me tracasse, c'est que je ne sais pas si je suis",Heureux
1302,"Aujourd'hui, j'ai une autre idée, un plan de secours, une idée qui m'a toujours été d'une grande utilité, et que joue depuis longtemps, quand je ne suis pas au bout de mes peines, car je",Content
1303,"Aujourd'hui, j'ai une vie. Je peux pas m'occuper de toi. Tu as des problèmes, tu es une enfant. Mais je suis pas une fille. C'est pas parce que tu manges que je dois me nourrir",Relaxé
1304,"Aujourd'hui, j'ai eu la chance de trouver un boulot. J'aurais pu trouver une femme. Je sais, je suis un peu... J'suis un homme, mais... Je suis pas un... un mec. Mais... je",Relaxé
1305,"Aujourd'hui, j'ai l'impression que je ne suis pas fait pour le métier d'acteur. J'aime jouer le rôle de quelqu'un qui n'est pas vraiment dans la bonne voie. Je veux que ce soit moi",Content
1306,"Aujourd'hui, j'ai un nouveau boulot. J'adore les hommes, mais je n'en ai pas. Je n 'aime pas les femmes. Tu n""es pas un homme. Et si je te disais que je suis un",Frustré
1307,"Aujourd'hui, j'ai l'impression que je suis le seul à pouvoir dire à mon fils que tu as été un mauvais père. Je n'aurais jamais dû te dire ça. J'étais un père horrible. Mais j'suis",Fatigué
1308,"Aujourd'hui, j'ai la conviction que le peuple russe est une race de race. L'homme est un être humain, et c'est pourquoi je me suis décidé à faire une déclaration de foi. ""J'écrirai à la",Neutre
1309,"Aujourd'hui, j'ai le sentiment que le monde est une boîte de Pandore, et que les gens ne sont pas faits pour être seuls. Mais je suis un homme, je ne suis pas un monstre. Je suis une machine à voyager",Heureux
1310,"Aujourd'hui, j'ai une petite amie. Je ne veux pas la voir. Elle est venue me voir il y a quelques jours. C'est un peu tard pour ça. Tu as des projets, maintenant? Tu es bien chez toi",Enervé
1311,"Aujourd'hui, j'ai une grande joie de voir que les gens qui m'ont fait cette demande sont en bonne santé, et que je vais bientôt avoir une maison. Je me sens tout à fait bien. Et je ne sais pas trop",Frustré
1312,"Aujourd'hui, j'ai une femme et un fils. J'aimerais vous parler de quelque chose. C'est l'anniversaire de votre fils? Oui, c'était il y a trois ans. Je suis allée le voir et il",Relaxé
1313,"Aujourd'hui, j'ai un travail. Je peux vous offrir un café? C'est quoi, cette histoire de café à l'ail? Tu as un nouveau travail, et tu n'as pas de boulot. Ciao, mon",Enervé
1314,"Aujourd'hui, j'ai une petite fille. Je l'emmène à l'_Hôtel de Ville_ pour qu'elle soit bien sage. Elle va bien, ta petite maman? --Oh! maman, maman! --Oui, ma petite",Motivé
1315,"Aujourd'hui, j'ai une nouvelle vie, un nouveau départ, et je vais me faire une raison. Tu sais, si je ne me fais pas une idée de ce que je veux faire, je dois m'occuper de mes affaires.",Frustré
1316,"Aujourd'hui, j'ai une nouvelle famille. Tu n'as pas à me juger, mais je suis sûr que tu es très bon. Je suis désolé, je n'sais pas quoi faire. J'peux pas croire que vous",Paisible
1317,"Aujourd'hui, j'ai des questions pour toi. Je suis désolé de t'avoir fait venir ici. Tu es la seule qui puisse m'aider. J'aimerais pouvoir t aider, mais je ne peux pas. Si tu veux vraiment",Fatigué
1318,"Aujourd'hui, j'ai une idée. J'aimerais qu'on puisse avoir une discussion sur la manière de travailler ensemble. Je veux dire, on a une relation. C'est ce que tu veux que je dise? Je pense que",Relaxé
1319,"Aujourd'hui, j'ai une relation avec une femme. Je suis la seule à pouvoir lui parler. Elle m'a appelé, elle m 'a dit de venir ici. J'étais avec elle, je l'appelais. C",Fatigué
1320,"Aujourd'hui, j'ai l'impression que je ne peux pas m'empêcher de penser à toi. Je suis vraiment désolée de ne pas avoir pu te dire au revoir. Et je sais que tu ne m 'as pas dit aure",Paisible
1321,"Aujourd'hui, j'ai le sentiment qu'il est temps de faire une pause. Vous avez déjà fait du shopping? J'adore les soldes. Jolis, les mecs. Je suis un peu surprise que vous soyez venus. C'",Fatigué
1322,"Aujourd'hui, j'ai une autre mission. Je vais faire des recherches sur la famille de la victime. C'est le seul moyen de les retrouver. La famille a été tuée à la guerre. Les corps ont été déplacés dans un endroit",Paisible
1323,"Aujourd'hui, j'ai toujours cru que la seule différence était le fait que les gens de cette ville étaient plus malins que nous. Je sais que c'est dur à croire, mais je ne suis pas comme les autres. J'",Enervé
1324,"Aujourd'hui, j'ai vu un homme qui a un visage de garçon, qui n'a pas besoin de lunettes, et qui se fait des lunettes. Je me suis dit que c'était un garçon. J'avais l'impression",Neutre
1325,"Aujourd'hui, j'ai l'impression de n'avoir rien à faire ici. J'étais en train de faire mon jogging, et je me suis réveillé dans un bar. C'est là que jai réalisé que je n's",Stressé
1326,"Aujourd'hui, j'ai une femme et deux enfants. J'ignore pourquoi je me suis marié. Je ne peux pas m'en empêcher, mais je ne suis pas si mauvais que ça. Et vous êtes très belle, vous savez?",Content
1327,"Aujourd'hui, j'ai des choses à faire. Je peux pas me faire à l'idée que tu me voies comme ça. J'étais un peu comme toi, tu sais. Tu es la seule qui a fait ça pour moi.",Fatigué
1328,"Aujourd'hui, j'ai le sentiment que, malgré tous les efforts que j ai faits, je ne suis pas aussi malheureux que je le suis. --Tu as raison, mon cher, répondit le duc, et, à ce propos, il",Paisible
1329,"Aujourd'hui, j'ai l'impression que vous avez une relation très spéciale avec le Dr. Je sais que ce n'est pas le cas, mais vous êtes une amie proche. Et je ne suis pas une personne très amicale. C",Frustré
1330,"Aujourd'hui, j'ai un autre objectif: trouver des solutions pour la gestion de l'énergie nucléaire. Je pense que l'"" énergie nucléaire "" est la solution la plus adaptée pour gérer l'. La recherche sur la transition énergétique est un sujet",Stressé
1331,"Aujourd'hui, j'ai une vie. Mais j'suis pas une bonne mère. J'peux pas, je suis une mère! Je suis pas qu'une mère, mais une femme! Et je sais pas si je peux faire",Frustré
